Interview_key	HH_ID	area	ind_weight	hh_weight	select	selectedAgeM	selectedAgeF	age	tt_hhmembers	hh_2	hh2_oth	hh_3	hh_3oth	hh_4	hh_4oth	hh_5	hh_6	hh_6oth	hh_7	hh_7oth	hh_8	hh_8oth	hh_9	hh_10__1	hh_10__2	hh_10__3	hh_10__4	hh_10__5	hh_10__6	hh_10__7	hh_10__8	hh_10__9	hh_10__10	hh_10__11	hh_10__12	hh_10__13	hh_10__14	hh_10__15	hh_10__16	hh_10__17	hh_10__18	hh_10__19	hh_10__20	hh_11	hh_12	hh_12oth	hh_13__1	hh_13__2	hh_13__3	hh_13__4	hh_13__5	hh_13__6	hh_13__96	hh_13__98	hh_13__99	hh_13oth	hh_resultcode
01-95-73-86	0212026013501	2	392.1565508	309.1329614	2	 	34	34	    3.00	1	 	1	 	1	 	3	2	 	7	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	1	1	1	0	1	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
01-95-94-62	1405028001201	1	142.5241978	141.2195109	2	 	33	33	    4.00	1	 	1	 	1	 	4	2	 	1	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
01-96-68-97	0207066006701	1	340.4146313	220.8338749	1	20	 	20	    5.00	1	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	2
01-97-91-49	1408047013001	1	501.0987322	384.3420898	2	 	24	24	    4.00	4	 	1	 	2	 	4	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
01-98-03-49	0301030011201	2	515.8536943	318.9524932	1	24	 	24	    5.00	1	 	1	 	2	 	3	2	 	6	 	2	 	2	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-01-39-21	1402083001201	2	327.0568148	57.56318871	1	44	 	44	    3.00	1	 	1	 	2	 	3	2	 	1	 	1	 	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-02-44-15	1410005011001	1	177.3357331	175.7123764	2	 	30	30	    6.00	1	 	1	 	1	 	3	2	 	8	 	2	 	2	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-04-23-37	0702013005001	2	528.9306667	55.96123954	1	38	 	38	    6.00	1	 	1	 	1	 	3	2	 	3	 	3	 	2	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	every other month	0	0	0	0	0	1	0	0	0	 	1
02-08-41-81	1002095002601	1	106.8781563	177.6402478	2	 	37	37	    3.00	1	 	5	 	1	 	2	2	 	2	 	3	 	2	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-11-49-64	0208077001201	1	255.1036036	48.79284801	2	 	42	42	    8.00	1	 	1	 	1	 	2	2	 	2	 	1	 	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	6	every other month	0	0	0	0	0	1	0	0	0	 	1
02-13-87-99	1002115005201	2	146.7176344	172.7699134	2	 	28	28	    7.00	1	 	5	 	1	 	4	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-15-02-54	0207039003701	1	218.7551574	37.77208516	2	 	19	19	    2.00	1	 	1	 	1	 	2	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-16-03-06	0702007022301	2	295.956177	394.166284	2	 	49	49	    3.00	1	 	1	 	1	 	3	2	 	3	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-16-56-64	0702067009301	2	139.2788815	185.49719	2	 	48	48	    3.00	1	 	1	 	2	 	3	2	 	96	rain water	2	 	2	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-23-57-43	0211083003401	1	374.0911887	91.01802873	1	47	 	47	    1.00	1	 	1	 	2	 	4	2	 	8	 	1	 	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-24-17-65	1002095006701	1	188.9223607	177.6402478	2	 	19	19	    3.00	1	 	5	 	1	 	2	2	 	1	 	2	 	2	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-25-91-97	0207039000501	1	181.1205813	37.77208516	1	33	 	33	    3.00	1	 	1	 	1	 	1	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-27-69-15	0802086000201	2	214.7784667	262.2270916	2	 	44	44	    2.00	1	 	4	 	1	 	4	2	 	8	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-28-67-91	0211045014701	1	464.3419772	586.9647448	1	42	 	42	    4.00	1	 	1	 	1	 	3	2	 	1	 	1	 	2	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-35-14-14	1304009004701	1	101.2615072	51.36550223	2	 	25	25	    4.00	1	 	6	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	3
02-35-64-83	0701076004401	2	58.62454476	78.07851554	2	 	26	26	    4.00	1	 	4	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-36-53-88	0401003007601	2	199.586848	28.65847547	1	44	 	44	    3.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-41-27-68	1003038004801	1	84.60829796	36.83059799	2	 	38	38	    4.00	1	 	5	 	1	 	3	2	 	2	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	 	0	0	0	0	0	1	0	0	0	 	1
02-42-23-02	0402044006101	2	275.6373184	65.92582104	1	19	 	19	    4.00	1	 	1	 	1	 	4	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-43-50-01	1410008007701	1	372.8115732	218.5167688	1	45	 	45	    3.00	1	 	1	 	1	 	2	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-43-75-96	0401009007501	1	61.34621293	65.59853304	2	 	32	32	    5.00	1	 	1	 	1	 	2	2	 	3	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-48-68-70	1302035006501	2	282.0233765	216.6683374	2	 	17	17	    5.00	1	 	5	 	1	 	1	3	 	7	 	3	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-48-94-61	0210004022601	1	635.5263592	148.9049831	2	 	31	31	    3.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-50-01-54	0701002003201	2	347.6569216	40.86927642	1	38	 	38	    2.00	1	 	1	 	2	 	2	2	 	8	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-50-56-28	0211112010701	1	393.0473388	315.7429959	2	 	29	29	    6.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-53-68-65	1001085003601	2	139.2226411	163.9440531	2	 	33	33	    3.00	1	 	1	 	2	 	2	2	 	96	Rain Water (Tank)	3	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-56-80-52	0701015010101	1	199.3565755	178.7305829	1	37	 	37	    3.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-58-27-94	1402092006101	2	549.8570577	537.9124187	2	 	36	36	    3.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-66-14-51	1402083008001	2	327.0568148	57.56318871	1	35	 	35	    4.00	1	 	1	 	1	 	2	2	 	1	 	1	 	9	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-66-64-77	1303063003501	2	206.3299874	248.1492298	2	 	30	30	    2.00	1	 	1	 	96	tile metal (shingle).	6	2	 	6	 	2	 	2	0	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-71-73-15	0602074005701	1	203.743654	58.61201919	2	 	35	35	    3.00	1	 	1	 	1	 	2	2	 	1	 	1	 	2	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-73-27-83	1201023015801	2	842.7067963	72.51744698	1	28	 	28	    1.00	1	 	1	 	1	 	1	2	 	96	Rain water	2	 	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-73-50-89	1405036009001	1	537.6441765	315.1304216	1	38	 	38	    4.00	1	 	5	 	3	 	2	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-74-24-21	0211104005701	1	428.9612191	344.5933531	2	 	37	37	    5.00	1	 	1	 	96	Shingle	3	2	 	1	 	1	 	2	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-77-14-53	1303029009201	2	109.2451895	83.92911915	2	 	16	16	   10.00	1	 	6	 	1	 	1	4	 	5	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	3	 	0	0	0	0	0	1	0	0	0	 	1
02-79-33-66	0401060012501	2	442.6646402	390.3185953	2	 	40	40	    3.00	1	 	1	 	96	metal tile	99	2	 	7	 	1	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-82-44-96	0210079007901	1	552.7910737	76.85514021	1	45	 	45	    3.00	4	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-82-87-77	1305036000101	2	70.66408804	54.28865739	2	 	18	18	    4.00	1	 	1	 	2	 	2	2	 	8	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-85-26-51	1202090003801	2	333.0205352	466.233742	2	 	26	26	    5.00	1	 	1	 	2	 	3	2	 	2	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
02-86-23-30	0206031010401	1	300.940423	50.36492076	2	 	48	48	    6.00	1	 	4	 	1	 	3	2	 	1	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	6	recived path money every other month	0	0	0	0	0	1	0	0	0	 	1
02-91-21-12	0804080003101	2	221.3654703	159.1930392	2	 	15	15	    3.00	1	 	1	 	2	 	2	2	 	8	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	6	every two months- poor relief programme	0	1	0	0	0	1	0	0	0	 	1
02-96-25-99	0211012000301	1	892.0572831	716.607928	2	 	25	25	    7.00	1	 	1	 	1	 	2	2	 	1	 	1	 	2	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-02-78-95	0402055007001	2	113.2082521	160.4493093	2	 	43	43	    3.00	1	 	5	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	6	Path, every other month	0	0	0	0	0	1	0	0	0	 	1
03-03-30-65	1305088000701	1	556.0141935	72.78057232	1	20	 	20	    5.00	1	 	1	 	1	 	3	2	 	1	 	2	 	2	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-08-28-39	0805032007001	1	155.5140668	176.5774932	2	 	36	36	    5.00	1	 	1	 	2	 	3	2	 	8	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-08-59-69	1408026011901	1	638.0058038	74.79111527	1	34	 	34	    3.00	1	 	1	 	2	 	2	2	 	8	 	1	 	2	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-08-96-91	0102079003201	1	198.9475895	41.26542057	2	 	18	18	    2.00	1	 	1	 	1	 	2	4	 	2	 	2	 	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-11-83-81	1409009007401	1	352.352186	93.10045432	2	 	38	38	    2.00	1	 	1	 	1	 	3	2	 	1	 	1	 	2	0	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-12-34-11	0209059009401	1	303.7725369	244.0267149	2	 	49	49	    9.00	1	 	1	 	1	 	3	2	 	1	 	2	 	2	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	3	 	0	0	0	0	0	1	0	0	0	 	1
03-12-66-81	0602072011101	1	209.7428858	490.9368407	2	 	29	29	    4.00	1	 	1	 	1	 	5	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-14-14-01	0208056000901	1	198.8643743	159.7518342	2	 	25	25	    4.00	1	 	1	 	1	 	3	2	 	96	drum	1	 	1	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-18-05-37	1204062002601	2	88.18877137	123.465602	2	 	28	28	    4.00	1	 	1	 	1	 	2	2	 	6	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-19-16-45	1407049001901	1	431.0995454	270.2430232	1	17	 	17	    2.00	1	 	1	 	1	 	2	2	 	8	 	1	 	2	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-21-00-61	0210059013001	1	286.9377433	47.39092467	2	 	24	24	    9.00	1	 	1	 	2	 	4	2	 	8	 	1	 	2	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	1	6	every two months	0	0	0	0	0	1	0	0	0	 	1
03-21-05-99	0204020007301	1	449.1338439	849.1418674	2	 	30	30	    5.00	1	 	1	 	2	 	4	2	 	1	 	2	 	2	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-21-29-35	1001085002501	2	246.0958433	163.9440531	2	 	21	21	    1.00	1	 	1	 	2	 	1	1	 	3	 	2	 	2	1	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-22-16-08	0501012005401	1	131.7894686	113.5883038	2	 	16	16	    3.00	1	 	6	 	1	 	1	2	 	2	 	2	 	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-22-65-49	0804054004501	2	349.1401883	50.37565383	1	23	 	23	    2.00	1	 	5	 	1	 	1	2	 	8	 	2	 	2	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-28-35-82	0602058001001	2	408.676383	45.02472792	1	38	 	38	    1.00	1	 	1	 	2	 	2	2	 	96	tank water	2	 	2	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-31-14-10	1402019007201	1	443.851469	439.7883892	2	 	37	37	    4.00	1	 	1	 	2	 	5	2	 	8	 	1	 	2	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-33-61-75	1002071008601	2	104.6786775	123.2662053	2	 	31	31	    7.00	1	 	4	 	1	 	2	2	 	2	 	2	 	2	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-33-71-62	1402029009601	1	106.5622886	105.5868022	2	 	29	29	    1.00	1	 	1	 	1	 	1	2	 	1	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-33-73-76	1411019007901	1	753.900115	641.0397758	1	40	 	40	    4.00	1	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-34-80-43	1103041008401	2	308.6011686	442.4409727	2	 	48	48	    2.00	1	 	4	 	1	 	2	2	 	96	drums; rain water	1	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-35-60-55	1402019009801	1	443.851469	439.7883892	2	 	27	27	    4.00	2	 	1	 	1	 	1	2	 	1	 	1	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	2	 	0	0	0	0	0	1	0	0	0	 	1
03-39-49-54	0212065013101	2	543.2415484	363.5794509	1	26	 	26	   10.00	1	 	1	 	2	 	4	2	 	4	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	6	Every 2 months	0	0	0	0	0	1	0	0	0	 	1
03-41-68-68	0212006000701	2	292.5702488	195.8107415	1	42	 	42	    5.00	1	 	1	 	2	 	2	2	 	2	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-42-97-81	1104015008201	2	275.363636	255.4771792	2	 	15	15	    3.00	1	 	4	 	1	 	3	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	6	Every 2 months	0	0	0	0	0	1	0	0	0	 	1
03-44-00-69	1403042016401	2	433.9591281	293.7630176	1	34	 	34	    4.00	1	 	1	 	1	 	3	2	 	7	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-44-41-29	0302126010301	2	366.0449101	107.4220761	2	 	29	29	    8.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-45-63-22	0302094003901	1	526.4011897	454.2129202	2	 	37	37	    4.00	1	 	1	 	1	 	2	2	 	8	 	1	 	2	0	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-50-48-06	1202065011701	1	847.0189973	84.94460177	1	17	 	17	    3.00	2	 	1	 	1	 	3	2	 	8	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-52-55-00	0402052000301	2	243.5095576	345.1244905	2	 	25	25	    4.00	1	 	1	 	1	 	1	2	 	2	 	2	 	2	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	6	Path, every other month	0	0	0	0	0	1	0	0	0	 	1
03-57-45-92	0802057017701	2	212.3368291	98.16089711	1	46	 	46	    3.00	1	 	1	 	2	 	2	2	 	2	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-68-11-53	0501001015301	2	229.774185	69.33598558	2	 	42	42	    4.00	1	 	5	 	1	 	2	2	 	2	 	2	 	2	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-68-46-25	0804081005901	2	144.094578	175.9277952	2	 	31	31	    8.00	1	 	5	 	1	 	2	2	 	7	 	2	 	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	Path program every two months	0	0	0	0	0	1	0	0	0	 	1
03-70-92-16	0803047009401	1	324.3344101	143.5404138	1	31	 	31	    1.00	1	 	1	 	2	 	1	2	 	1	 	1	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-72-78-10	0401109011001	2	70.64453099	100.124028	2	 	48	48	    3.00	1	 	1	 	2	 	3	2	 	3	 	2	 	2	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-72-86-14	0207039004901	1	188.0797705	37.77208516	2	 	27	27	    2.00	1	 	1	 	1	 	1	6	 	2	 	1	 	2	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-75-38-13	0205007010601	1	269.4311077	224.755788	1	27	 	27	    4.00	1	 	1	 	2	 	3	2	 	8	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-76-21-64	1002002001601	2	319.1259937	53.06610139	1	48	 	48	    1.00	1	 	5	 	1	 	1	2	 	2	 	3	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-81-38-55	0402017008101	1	335.7970224	126.2110702	1	27	 	27	    7.00	1	 	5	 	1	 	1	3	 	1	 	2	 	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	6	every other month	0	0	0	0	0	1	0	0	0	 	1
03-83-86-66	0206014001101	1	171.3809964	118.3682738	2	 	23	23	    5.00	2	 	1	 	2	 	4	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-85-27-96	1202090011901	2	333.0205352	466.233742	2	 	43	43	    7.00	1	 	1	 	1	 	4	2	 	6	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-85-90-54	1003029011801	2	82.46216761	97.10476597	2	 	42	42	    4.00	1	 	5	 	3	 	2	2	 	2	 	2	 	2	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-87-64-26	1405006000701	1	966.4817986	566.4858468	1	31	 	31	    3.00	4	 	1	 	2	 	3	2	 	1	 	1	 	9	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-87-70-10	0804056008101	2	120.559611	38.73513394	2	 	27	27	    7.00	1	 	4	 	1	 	5	2	 	7	 	2	 	2	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	6	path every 2 month	0	0	0	0	0	1	0	0	0	 	1
03-88-69-50	1302064003301	2	155.8653775	187.4563842	2	 	42	42	    4.00	5	 	1	 	2	 	2	2	 	96	rain water	2	 	2	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-88-77-43	1402069007801	1	193.7343192	38.2330239	1	21	 	21	    4.00	1	 	1	 	2	 	3	2	 	1	 	1	 	2	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-92-86-03	0212034000601	2	356.0961346	51.07011426	1	28	 	28	    2.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
03-94-72-15	1302064008901	2	155.8653775	187.4563842	2	 	26	26	    9.00	1	 	1	 	1	 	4	2	 	7	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	6	every two month	0	0	0	0	0	1	0	0	0	 	1
03-99-73-09	1408088009601	1	463.4209053	459.1786841	2	 	43	43	    1.00	1	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
04-00-80-10	1303063000201	2	206.3299874	248.1492298	2	 	25	25	    3.00	1	 	1	 	2	 	3	2	 	96	rain water	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
